feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
iso_147,0.0014056476099620586,-0.0005769230769230749,0.0003452028722522106,600.0,245.0,422.5
iso_100,0.0012806094721992045,-0.0006410256410256387,0.00040542021284209847,602.0,266.0,434.0
iso_96,0.0003838461222630038,-0.0006410256410256387,0.0,602.0,571.0,586.5
iso_488,0.0022674603715270494,-0.0007051282051282026,0.0009267200188974942,604.0,141.0,372.5
iso_486,0.002157122572366434,-0.0007051282051282026,0.0008812645567222738,604.0,148.0,376.0
iso_515,0.0030780974388955277,-0.0007692307692307665,0.000850416612911638,606.0,94.0,350.0
iso_106,0.0035485055664088994,-0.0008333333333333304,0.0008624117978893374,607.0,70.0,338.5
iso_210,0.0014157156308932182,-0.0008333333333333304,0.0005769230769230748,607.0,243.0,425.0
iso_389,0.0025106639153291773,-0.0008974358974358943,0.0007692307692307664,609.0,128.0,368.5
iso_322,0.001020351094175155,-0.0008974358974358943,0.0005875097044815158,609.0,320.0,464.5
iso_28,0.0008076053255350662,-0.0008974358974358943,0.00031403714651066273,609.0,385.0,497.0
iso_251,0.0004626033272020677,-0.0008974358974358943,0.000425208306455819,609.0,525.0,567.0
iso_478,0.0012653667081466069,-0.0009615384615384581,0.0006568558183307411,613.0,268.0,440.5
iso_527,0.0011149866496219527,-0.001025641025641022,0.0006537204504606111,614.0,297.0,455.5
iso_548,0.0041125776487988715,-0.0012820512820512775,0.0010336227882434001,615.0,47.0,331.0
iso_36,0.001037756954956419,-0.0013461538461538413,0.0006692504172378533,616.0,316.0,466.0
iso_428,0.0010033472194110131,-0.0013461538461538413,0.0008333333333333304,616.0,323.0,469.5
