feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
px_410,0.002853111281715867,0.0003250000000000641,0.00017658016750347674,90.0,146.0,118.0
px_486,0.00481345544250031,0.00032500000000004194,0.00031280540631873634,91.0,45.0,68.0
px_432,0.004264357456599027,0.0003166666666667317,0.0001779513042005272,92.0,70.0,81.0
px_375,0.005722368237314695,0.00031666666666670953,0.00027838821814151165,93.0,22.0,57.5
px_496,0.0015973988336085987,0.0003083333333334104,9.895285072530507e-05,94.0,233.0,163.5
px_239,0.005644418363628875,0.00030833333333338817,0.0002501388503300678,95.0,27.0,61.0
px_540,0.004692977141712054,0.00030833333333338817,0.00033757715167547896,95.0,53.0,74.0
px_185,0.002553820425573903,0.00030833333333338817,0.00019021187017522745,95.0,162.0,128.5
px_520,0.0014548969515248186,0.00030833333333338817,0.0001626601774662113,95.0,253.0,174.0
px_216,0.0019277159622128118,0.000300000000000078,9.999999999998899e-05,99.0,196.0,147.5
px_661,0.000904119370188528,0.000300000000000078,0.00011303883305207534,99.0,312.0,205.5
px_151,0.0027672447302139374,0.00030000000000006687,0.00014529663145135634,101.0,151.0,126.0
px_439,0.001761257060435679,0.00030000000000006687,0.00014043582955294755,101.0,212.0,156.5
px_606,0.0015544582521370412,0.00030000000000006687,0.0001632993161855533,101.0,240.0,170.5
px_265,0.0032038754124837166,0.00030000000000005576,0.00013540064007728662,104.0,124.0,114.0
px_458,0.004368848984222999,0.0003000000000000447,0.0003032234233110098,105.0,64.0,84.5
px_177,0.001725568156772643,0.00029166666666673445,0.0001003466214899478,106.0,216.0,161.0
px_179,0.0028291439313182965,0.00029166666666672334,0.00022438186696394595,107.0,147.0,127.0
px_357,0.0022864889961616165,0.00028333333333341315,6.666666666665932e-05,108.0,175.0,141.5
px_240,0.004398942201476729,0.00028333333333340204,0.00010671873729055653,109.0,62.0,85.5
px_511,0.001963851655340967,0.00028333333333340204,0.00014529663145136778,109.0,193.0,151.0
px_633,0.000967037178715236,0.00028333333333340204,8.498365855989651e-05,109.0,307.0,208.0
px_515,0.006475653269665664,0.0002833333333333909,0.000204803428790759,112.0,13.0,62.5
px_320,0.0035568971377820157,0.0002833333333333909,0.00023629078131263886,112.0,107.0,109.5
px_548,0.0014647789501321812,0.0002833333333333909,0.00014529663145137036,112.0,252.0,182.0
px_204,0.001170546995041401,0.0002833333333333909,0.00019075871903767678,112.0,288.0,200.0
px_652,0.0015589043754263747,0.0002750000000000585,0.00013969212178535016,116.0,238.0,177.0
px_462,0.005626733237862768,0.00027500000000004745,0.00022684429314694799,117.0,28.0,72.5
px_183,0.004778212634998402,0.00027500000000004745,0.00014930394055977347,117.0,47.0,82.0
px_483,0.0024116779233956764,0.0002666666666667372,0.00010408329997331473,119.0,170.0,144.5
px_576,0.001560828899748897,0.0002666666666667372,0.0001384437310486474,119.0,237.0,178.0
px_321,0.0030733190857342254,0.0002666666666667261,0.00013844373104864873,121.0,133.0,127.0
px_431,0.004765937789258393,0.00026666666666671503,0.00021343747458111307,122.0,49.0,85.5
px_467,0.0016944501941197046,0.00026666666666671503,0.00020000000000001313,122.0,220.0,171.0
px_409,0.007456344030838341,0.0002666666666666928,0.0003287180487219453,124.0,4.0,64.0
px_628,0.0018449355710224652,0.0002583333333334048,0.00010172129679778875,125.0,203.0,164.0
px_348,0.0045982505346962915,0.0002583333333333937,0.00018427786989581068,126.0,55.0,90.5
px_411,0.0017047060003638134,0.0002583333333333937,0.00014166666666667847,126.0,219.0,172.5
px_271,0.00391357061778084,0.0002583333333333826,0.00024281337140557406,128.0,90.0,109.0
px_328,0.0021688819882391486,0.0002500000000000724,0.00012909944487358784,129.0,181.0,155.0
px_525,0.000990943700974932,0.0002500000000000724,9.12870929175379e-05,129.0,305.0,217.0
px_408,0.0038595857656117238,0.00025000000000006126,0.00017873008824608187,131.0,93.0,112.0
px_209,0.003398943171989873,0.00025000000000006126,0.0002204792759220627,131.0,116.0,123.5
px_463,0.003305741896586047,0.00025000000000006126,0.00016244657241349902,131.0,119.0,125.0
px_632,0.0012030852022749498,0.00025000000000006126,0.00011785113019777634,131.0,283.0,207.0
px_570,0.004435244575491863,0.0002500000000000502,0.0003248931448269724,135.0,60.0,97.5
px_325,0.003643701277951889,0.00024166666666672887,0.00023109041039771056,136.0,102.0,119.0
px_575,0.001662625585681215,0.00024166666666672887,0.00011456439237392215,136.0,225.0,180.5
px_660,0.0015687848011022934,0.00024166666666672887,0.00013667682889049014,136.0,236.0,186.0
px_428,0.004124729139490582,0.00024166666666671776,0.0002187400791401284,139.0,81.0,110.0
px_539,0.003136784820718315,0.00024166666666671776,0.00018800856954465848,139.0,129.0,134.0
px_491,0.0027675558821484356,0.00024166666666671776,0.00015115297622682702,139.0,150.0,144.5
px_551,0.0027492364634387747,0.00024166666666671776,0.00014648663192708407,139.0,152.0,145.5
