feature,impurity_importance,perm_importance_mean,perm_importance_std,rank_perm,rank_impurity,rank_avg
har_410,0.00037134363449034346,0.0,0.0,64.0,317.0,190.5
har_462,0.000371015814435378,0.0,0.0,64.0,318.0,191.0
har_177,0.000370230106179611,0.0,0.0,64.0,319.0,191.5
har_94,0.0003700405545874707,0.0,0.0,64.0,320.0,192.0
har_489,0.000369673790153304,0.0,0.0,64.0,321.0,192.5
har_273,0.00036562158204335357,0.0,0.0,64.0,324.0,194.0
har_283,0.00036548441765841253,0.0,0.0,64.0,325.0,194.5
har_130,0.0003592231030909562,0.0,0.0,64.0,326.0,195.0
har_143,0.00035875096782857885,0.0,0.0,64.0,327.0,195.5
har_4,0.0003567511467292242,0.0,0.0,64.0,329.0,196.5
har_425,0.0003567155645171065,0.0,0.0,64.0,330.0,197.0
har_135,0.0003558448082214471,0.0,0.0,64.0,331.0,197.5
har_240,0.0003527057924858558,0.0,0.0,64.0,332.0,198.0
har_499,0.0003512699511760299,0.0,0.0,64.0,333.0,198.5
har_466,0.0003479536573358488,0.0,0.0,64.0,334.0,199.0
har_477,0.00034755402601589227,0.0,0.0,64.0,335.0,199.5
har_170,0.00034601564875049373,0.0,0.0,64.0,336.0,200.0
har_148,0.00034212530047825836,0.0,0.0,64.0,338.0,201.0
har_431,0.00034174651586682634,0.0,0.0,64.0,339.0,201.5
har_312,0.0003408104877490402,0.0,0.0,64.0,340.0,202.0
har_437,0.0003378718882998761,0.0,0.0,64.0,341.0,202.5
har_160,0.00033613751383216483,0.0,0.0,64.0,342.0,203.0
har_355,0.00033452336714251787,0.0,0.0,64.0,343.0,203.5
har_243,0.0003331029333495156,0.0,0.0,64.0,344.0,204.0
har_338,0.000332447993684547,0.0,0.0,64.0,345.0,204.5
har_24,0.00032691845324828557,0.0,0.0,64.0,347.0,205.5
har_174,0.00032576005190420687,0.0,0.0,64.0,348.0,206.0
har_121,0.00032458654013637137,0.0,0.0,64.0,349.0,206.5
har_186,0.0003236535738990017,0.0,0.0,64.0,350.0,207.0
har_547,0.00032258036201056344,0.0,0.0,64.0,351.0,207.5
har_394,0.00032256322668205447,0.0,0.0,64.0,352.0,208.0
har_248,0.00031835494595628143,0.0,0.0,64.0,353.0,208.5
har_189,0.0003155543388464724,0.0,0.0,64.0,354.0,209.0
har_372,0.0003145600131878575,0.0,0.0,64.0,355.0,209.5
har_391,0.0003142608767796556,0.0,0.0,64.0,356.0,210.0
